id,payment_id,transaction_type,charge_id,invoice_id,transaction_id,payment_method,payment_time,total_price,tax,subtotal_price,charge_items,tax_lines,installment_months,currency,address
1aKh6lELoGW,1aKh6lELoGW,CHARGE,1XUpHGuEBls-01,1XUpHGuEBls-2025-01,6983015497913,CREDIT_CARD,2025-01-20 04:58:59.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0waZRVri-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XUpHGuEBls-01-1ZBOzgnSyyC""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+3@ntq-solution.com.vn"", ""phone"" : ""2032548094"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""houston"", ""address2"" : ""houston"", ""zipcode"" : ""77069""}"
1aKh6naXEGG,1aKh6naXEGG,CHARGE,1XtUs8dSp5X-01,1XtUs8dSp5X-2025-01,6983015694521,CREDIT_CARD,2025-01-20 04:59:12.000000,15.4500,1.1700,14.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xJFHIcO-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP3ugNi-01""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.89},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.14},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.14}]",,USD,"{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""giangthy93@gmail.com"", ""phone"" : ""+12032548094"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""test"", ""address2"" : ""test"", ""zipcode"" : ""77069""}"
1aKh6p2ETN3,1aKh6p2ETN3,CHARGE,1XtUs8dSp5X-03,1XtUs8dSp5X-2025-01,6983015825593,CREDIT_CARD,2025-01-20 04:59:21.000000,34.6400,2.6400,32.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xJFHIcS-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]",,USD,"{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""giangthy93@gmail.com"", ""phone"" : ""+12032548094"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""test"", ""address2"" : ""test"", ""zipcode"" : ""77069""}"
1aKh6r5gMmd,1aKh6r5gMmd,CHARGE,1Xs7CDdekmv-03,1Xs7CDdekmv-2025-01,6983016022201,CREDIT_CARD,2025-01-20 04:59:34.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wUnDjrd-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh6rvuYin,1aKh6rvuYin,CHARGE,1XrlpQRx3dt-01,1XrlpQRx3dt-2025-01,6983016087737,CREDIT_CARD,2025-01-20 04:59:38.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xTWFB5A-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XrlpQRx3dt-01-1ZBOktYqP08""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh6uwP1Bh,1aKh6uwP1Bh,CHARGE,1XPlJan8Eqi-02,1XPlJan8Eqi-2025-01,6983016382649,CREDIT_CARD,2025-01-20 04:59:55.000000,54.1300,4.1300,50.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xACNwGb-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XPlJan8Eqi-02-1Zp01eMT1Te""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.13},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.5},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.5}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+4@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""Testarossa Winery"", ""address2"" : ""Testarossa Winery"", ""zipcode"" : ""77021""}"
1aKh6wPWFwo,1aKh6wPWFwo,CHARGE,1XOOpGKMAVs-01,1XOOpGKMAVs-2025-01,6983016480953,CREDIT_CARD,2025-01-20 05:00:04.000000,6.4500,0.4900,5.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":0.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":0.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0x0XAiLP-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XOOpGKMAVs-01-1ZBOktXzbb4""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.37},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""NguyenAnh"", ""lastName"" : ""Hoang"", ""email"" : ""dao.nguyen+4@ntq-solution.com.vn"", ""phone"" : ""+16028672690"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""America"", ""address2"" : ""Wall street123"", ""zipcode"" : ""77062""}"
1aKh6x9Dftb,1aKh6x9Dftb,CHARGE,1XOOpGKMAVs-02,1XOOpGKMAVs-2025-01,6983016513721,CREDIT_CARD,2025-01-20 05:00:08.000000,40.0500,3.0500,37.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0x0XAiLR-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XOOpGKMAVs-02-1Zp01ePJ0vw""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.31},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37}]",,USD,"{""firstName"" : ""NguyenAnh"", ""lastName"" : ""Hoang"", ""email"" : ""dao.nguyen+4@ntq-solution.com.vn"", ""phone"" : ""+16028672690"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""America"", ""address2"" : ""Wall street123"", ""zipcode"" : ""77062""}"
1aKh6m3n5Io,1aKh6m3n5Io,CHARGE,1XUpHGuEBls-02,1XUpHGuEBls-2025-01,6983015530681,CREDIT_CARD,2025-01-20 04:59:04.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0waZRVrk-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XUpHGuEBls-02-1Zp01eS90MW""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+3@ntq-solution.com.vn"", ""phone"" : ""2032548094"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""houston"", ""address2"" : ""houston"", ""zipcode"" : ""77069""}"
1aKh6mplII7,1aKh6mplII7,CHARGE,1XUpHGuEBls-03,1XUpHGuEBls-2025-01,6983015628985,CREDIT_CARD,2025-01-20 04:59:08.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0waZRVrm-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+3@ntq-solution.com.vn"", ""phone"" : ""2032548094"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""houston"", ""address2"" : ""houston"", ""zipcode"" : ""77069""}"
1aKh6oMqus1,1aKh6oMqus1,CHARGE,1XtUs8dSp5X-02,1XtUs8dSp5X-2025-01,6983015760057,CREDIT_CARD,2025-01-20 04:59:17.000000,40.0500,3.0500,37.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xJFHIcQ-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XtUs8dSp5X-02-1Zp01eRZo2f""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.31},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37}]",,USD,"{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""giangthy93@gmail.com"", ""phone"" : ""+12032548094"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""test"", ""address2"" : ""test"", ""zipcode"" : ""77069""}"
1aKh6pkZmA1,1aKh6pkZmA1,CHARGE,1Xs7CDdekmv-01,1Xs7CDdekmv-2025-01,6983015923897,CREDIT_CARD,2025-01-20 04:59:25.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wUnDjrZ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP3LU5s-01""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh6qPS0tb,1aKh6qPS0tb,CHARGE,1Xs7CDdekmv-02,1Xs7CDdekmv-2025-01,6983015956665,CREDIT_CARD,2025-01-20 04:59:29.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wUnDjrb-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Xs7CDdekmv-02-1Zp01eMBQKq""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh6scGfbK,1aKh6scGfbK,CHARGE,1XrlpQRx3dt-02,1XrlpQRx3dt-2025-01,6983016186041,CREDIT_CARD,2025-01-20 04:59:42.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xTWFB5C-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XrlpQRx3dt-02-1Zp01eRZo3T""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh6tMXHo8,1aKh6tMXHo8,CHARGE,1XrlpQRx3dt-03,1XrlpQRx3dt-2025-01,6983016284345,CREDIT_CARD,2025-01-20 04:59:46.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xTWFB5E-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Gg"", ""lastName"" : ""Gg"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""rtere"", ""address2"" : ""rtere"", ""zipcode"" : ""77021""}"
1aKh6u9vURe,1aKh6u9vURe,CHARGE,1XPlJan8Eqi-01,1XPlJan8Eqi-2025-01,6983016317113,CREDIT_CARD,2025-01-20 04:59:51.000000,6.8700,0.5200,6.3500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.35,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.35,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xACNwGZ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XPlJan8Eqi-01-1ZBOktYYnro""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+4@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""Testarossa Winery"", ""address2"" : ""Testarossa Winery"", ""zipcode"" : ""77021""}"
1aKh6vhIh5f,1aKh6vhIh5f,CHARGE,1XPlJan8Eqi-03,1XPlJan8Eqi-2025-01,6983016448185,CREDIT_CARD,2025-01-20 04:59:59.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xACfXOh-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+4@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""Testarossa Winery"", ""address2"" : ""Testarossa Winery"", ""zipcode"" : ""77021""}"
1aKh6xw6Xhp,1aKh6xw6Xhp,CHARGE,1XOOpGKMAVs-03,1XOOpGKMAVs-2025-01,6983016579257,CREDIT_CARD,2025-01-20 05:00:12.000000,34.6400,2.6400,32.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0x0XSJTX-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]",,USD,"{""firstName"" : ""NguyenAnh"", ""lastName"" : ""Hoang"", ""email"" : ""dao.nguyen+4@ntq-solution.com.vn"", ""phone"" : ""+16028672690"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""America"", ""address2"" : ""Wall street123"", ""zipcode"" : ""77062""}"
1aKh70WCJ4r,1aKh70WCJ4r,CHARGE,1XOCHiwSSVp-01,1XOCHiwSSVp-2025-01,6983017070777,CREDIT_CARD,2025-01-20 05:00:40.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xNSQGuf-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XOCHiwSSVp-01-1ZBOktXzbb0""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Tommy"", ""lastName"" : ""Hoang"", ""email"" : ""tung.hoang2@ntq-solution.com.vn"", ""phone"" : ""4155551234"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""Dallas"", ""address2"" : ""Dallas"", ""zipcode"" : ""77069""}"
1aKh73H4pOL,1aKh73H4pOL,CHARGE,1XMJLm9mSXn-03,1XMJLm9mSXn-2025-01,6983017463993,CREDIT_CARD,2025-01-20 05:01:02.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wpJjU69-03""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+2@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""47 W 13th St, New York, NY 10011, USA"", ""zipcode"" : ""77069""}"
1aKh71ntjCD,1aKh71ntjCD,CHARGE,1XMJLm9mSXn-01,1XMJLm9mSXn-2025-01,6983017267385,CREDIT_CARD,2025-01-20 05:00:53.000000,6.7100,0.5100,6.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wpJjU65-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP4Tsey-01""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+2@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""47 W 13th St, New York, NY 10011, USA"", ""zipcode"" : ""77069""}"
