id,charge_id,invoice_id,payment_method,transaction_id,payment_time,last_name,first_name,address1,address2,zipcode,city,state,phone,email,remark,total_price,charge_items,card_number,card_type,installment_months,currency,payout_id,tax,tax_lines
1aKh6naXEGG,1XtUs8dSp5X-01,1XtUs8dSp5X-2025-01,CREDIT_CARD,6983015694521,2025-01-20 04:59:12.000000,Test,Giang,test,test,77069,Houston,Texas,+12032548094,giangthy93@gmail.com,,15.4500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xJFHIcO-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP3ugNi-01""}]",**** **** **** 1117,DISCOVER,,USD,,1.1700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.89},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.14},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.14}]"
1aKh6p2ETN3,1XtUs8dSp5X-03,1XtUs8dSp5X-2025-01,CREDIT_CARD,6983015825593,2025-01-20 04:59:21.000000,Test,Giang,test,test,77069,Houston,Texas,+12032548094,giangthy93@gmail.com,,34.6400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xJFHIcS-03""}]",**** **** **** 1117,DISCOVER,,USD,,2.6400,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]"
1aKh6r5gMmd,1Xs7CDdekmv-03,1Xs7CDdekmv-2025-01,CREDIT_CARD,6983016022201,2025-01-20 04:59:34.000000,Gg,Gg,rtere,rtere,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wUnDjrd-03""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh6rvuYin,1XrlpQRx3dt-01,1XrlpQRx3dt-2025-01,CREDIT_CARD,6983016087737,2025-01-20 04:59:38.000000,Gg,Gg,rtere,rtere,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,6.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xTWFB5A-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XrlpQRx3dt-01-1ZBOktYqP08""}]",**** **** **** 4242,VISA,,USD,,0.5100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh6uwP1Bh,1XPlJan8Eqi-02,1XPlJan8Eqi-2025-01,CREDIT_CARD,6983016382649,2025-01-20 04:59:55.000000,Nguyen,Hanh,Testarossa Winery,Testarossa Winery,77021,Houston,Texas,+16029876543,hanh.nguyen17+4@ntq-solution.com.vn,,54.1300,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xACNwGb-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XPlJan8Eqi-02-1Zp01eMT1Te""}]",**** **** **** 4242,VISA,,USD,,4.1300,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.13},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.5},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.5}]"
1aKh6wPWFwo,1XOOpGKMAVs-01,1XOOpGKMAVs-2025-01,CREDIT_CARD,6983016480953,2025-01-20 05:00:04.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,6.4500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":0.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":0.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0x0XAiLP-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XOOpGKMAVs-01-1ZBOktXzbb4""}]",**** **** **** 4444,MASTERCARD,,USD,,0.4900,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.37},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh6x9Dftb,1XOOpGKMAVs-02,1XOOpGKMAVs-2025-01,CREDIT_CARD,6983016513721,2025-01-20 05:00:08.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,40.0500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0x0XAiLR-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XOOpGKMAVs-02-1Zp01ePJ0vw""}]",**** **** **** 4444,MASTERCARD,,USD,,3.0500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.31},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37}]"
1aKh6m3n5Io,1XUpHGuEBls-02,1XUpHGuEBls-2025-01,CREDIT_CARD,6983015530681,2025-01-20 04:59:04.000000,Nguyen,Hanh,houston,houston,77069,Houston,Texas,2032548094,hanh.nguyen17+3@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0waZRVrk-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XUpHGuEBls-02-1Zp01eS90MW""}]",**** **** **** 1117,DISCOVER,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.45}]"
1aKh6mplII7,1XUpHGuEBls-03,1XUpHGuEBls-2025-01,CREDIT_CARD,6983015628985,2025-01-20 04:59:08.000000,Nguyen,Hanh,houston,houston,77069,Houston,Texas,2032548094,hanh.nguyen17+3@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0waZRVrm-03""}]",**** **** **** 1117,DISCOVER,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4},{""title"":""Harris Co Emergency Services District 29 Sp"",""rate"":0.01,""price"":0.4}]"
1aKh6oMqus1,1XtUs8dSp5X-02,1XtUs8dSp5X-2025-01,CREDIT_CARD,6983015760057,2025-01-20 04:59:17.000000,Test,Giang,test,test,77069,Houston,Texas,+12032548094,giangthy93@gmail.com,,40.0500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xJFHIcQ-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XtUs8dSp5X-02-1Zp01eRZo2f""}]",**** **** **** 1117,DISCOVER,,USD,,3.0500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.31},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37}]"
1aKh6pkZmA1,1Xs7CDdekmv-01,1Xs7CDdekmv-2025-01,CREDIT_CARD,6983015923897,2025-01-20 04:59:25.000000,Gg,Gg,rtere,rtere,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,6.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wUnDjrZ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP3LU5s-01""}]",**** **** **** 4242,VISA,,USD,,0.5100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh6qPS0tb,1Xs7CDdekmv-02,1Xs7CDdekmv-2025-01,CREDIT_CARD,6983015956665,2025-01-20 04:59:29.000000,Gg,Gg,rtere,rtere,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wUnDjrb-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Xs7CDdekmv-02-1Zp01eMBQKq""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1aKh6scGfbK,1XrlpQRx3dt-02,1XrlpQRx3dt-2025-01,CREDIT_CARD,6983016186041,2025-01-20 04:59:42.000000,Gg,Gg,rtere,rtere,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xTWFB5C-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XrlpQRx3dt-02-1Zp01eRZo3T""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1aKh6tMXHo8,1XrlpQRx3dt-03,1XrlpQRx3dt-2025-01,CREDIT_CARD,6983016284345,2025-01-20 04:59:46.000000,Gg,Gg,rtere,rtere,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xTWFB5E-03""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh6u9vURe,1XPlJan8Eqi-01,1XPlJan8Eqi-2025-01,CREDIT_CARD,6983016317113,2025-01-20 04:59:51.000000,Nguyen,Hanh,Testarossa Winery,Testarossa Winery,77021,Houston,Texas,+16029876543,hanh.nguyen17+4@ntq-solution.com.vn,,6.8700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.35,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.35,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xACNwGZ-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XPlJan8Eqi-01-1ZBOktYYnro""}]",**** **** **** 4242,VISA,,USD,,0.5200,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh6vhIh5f,1XPlJan8Eqi-03,1XPlJan8Eqi-2025-01,CREDIT_CARD,6983016448185,2025-01-20 04:59:59.000000,Nguyen,Hanh,Testarossa Winery,Testarossa Winery,77021,Houston,Texas,+16029876543,hanh.nguyen17+4@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xACfXOh-03""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1aKh6xw6Xhp,1XOOpGKMAVs-03,1XOOpGKMAVs-2025-01,CREDIT_CARD,6983016579257,2025-01-20 05:00:12.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,34.6400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0x0XSJTX-03""}]",**** **** **** 4444,MASTERCARD,,USD,,2.6400,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]"
1aKh70WCJ4r,1XOCHiwSSVp-01,1XOCHiwSSVp-2025-01,CREDIT_CARD,6983017070777,2025-01-20 05:00:40.000000,Hoang,Tommy,Dallas,Dallas,77069,Houston,Texas,4155551234,tung.hoang2@ntq-solution.com.vn,,6.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xNSQGuf-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XOCHiwSSVp-01-1ZBOktXzbb0""}]",**** **** **** 4242,VISA,,USD,,0.5100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh73H4pOL,1XMJLm9mSXn-03,1XMJLm9mSXn-2025-01,CREDIT_CARD,6983017463993,2025-01-20 05:01:02.000000,Nguyen,Hanh,3333 raleigh st.,"47 W 13th St, New York, NY 10011, USA",77069,Houston,Texas,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wpJjU69-03""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aKh71ntjCD,1XMJLm9mSXn-01,1XMJLm9mSXn-2025-01,CREDIT_CARD,6983017267385,2025-01-20 05:00:53.000000,Nguyen,Hanh,3333 raleigh st.,"47 W 13th St, New York, NY 10011, USA",77069,Houston,Texas,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,6.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wpJjU65-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5vP4Tsey-01""}]",**** **** **** 4242,VISA,,USD,,0.5100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh72VbxEY,1XMJLm9mSXn-02,1XMJLm9mSXn-2025-01,CREDIT_CARD,6983017365689,2025-01-20 05:00:57.000000,Nguyen,Hanh,3333 raleigh st.,"47 W 13th St, New York, NY 10011, USA",77069,Houston,Texas,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wpJjU67-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XMJLm9mSXn-02-1Zp01eRrPCp""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1aKh75kZxKy,1XMf0NxNskx-01,1XMf0NxNskx-2025-01,CREDIT_CARD,6983017660601,2025-01-20 05:01:19.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,6.4500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":0.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":0.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wlRapPA-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XMf0NxNskx-01-1ZBOktUs19U""}]",**** **** **** 4444,MASTERCARD,,USD,,0.4900,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.37},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aKh76TURKK,1XMf0NxNskx-02,1XMf0NxNskx-2025-01,CREDIT_CARD,6983017726137,2025-01-20 05:01:24.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,40.0500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wlRapPC-02""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XMf0NxNskx-02-1Zp01eRZo2u""}]",**** **** **** 4444,MASTERCARD,,USD,,3.0500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.31},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37}]"
1aKh77Bi0Bd,1XMf0NxNskx-03,1XMf0NxNskx-2025-01,CREDIT_CARD,6983017955513,2025-01-20 05:01:28.000000,Hoang,NguyenAnh,America,Wall street123,77062,Houston,Texas,+16028672690,dao.nguyen+4@ntq-solution.com.vn,,34.6400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wlRapPE-03""}]",**** **** **** 4444,MASTERCARD,,USD,,2.6400,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]"
1aKh77tQEDy,1XlLC96MaTm-01,1XlLC96MaTm-2025-01,CREDIT_CARD,6983018217657,2025-01-20 05:01:32.000000,Te,Nhung,fđfdfd,fđfdfd,77021,Houston,Texas,6022453612,nhung.vu@ntq-solution.com.vn,,6.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":1.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":1.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0xOb6NQs-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XlLC96MaTm-01-1ZBOktUaQ0y""}]",**** **** **** 4242,VISA,,USD,,0.5100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
